COD_ISBN	AUTORI	TITOLO	STITOLO	EDIZIONE	TITOLOC	PREZZO	NUPAG	NOTA
9788808847553	"FIORANI Tiziana-POSCA Vito"	"Chimica più"		"seconda edizione"	"Dalla materia all'atomo"	2030	248	", , 210x285, 2022"
9788808976765	"FIORANI Tiziana-POSCA Vito"	"Chimica più"		"seconda edizione"	"Dalla struttura atomica alla chimica organica"	4790	640	", , 210x285, 2022"
9788808991683	"FIORANI Tiziana-POSCA Vito"	"Chimica più"		"seconda edizione"	"Chimica organica"	1800	184	", , 210x285, 2022"
9788808072894	"SCHUMANN Walter"	"Guida alle gemme del mondo"		"Seconda edizione"	"Volume unico"	6700	320	"1600 ill., 147x215, 2004"
9788808061492	"SARACENI Silvia-STRUMIA Giorgio"	"Osservare e capire"			"Le scienze 1"	1660	360	", , 230x285, 2019"
9788808369604	"SARACENI Silvia-STRUMIA Giorgio"	"Osservare e capire"			"Le scienze 3"	1680	416	", , 230x285, 2019"
9788808532794	"SARACENI Silvia-STRUMIA Giorgio"	"Osservare e capire"			"Le scienze 2"	1640	328	", , 230x285, 2019"
9788808875402	"SARACENI Silvia-STRUMIA Giorgio"	"Osservare e capire"			"Confezione ABCD"	3920	1112	", , 230x285, 2019"
9788808182630		"Concorsi per sedi farmaceutiche - opera in 2 volumi indivisibili"	"Guida alla risoluzione dei quiz"		"Volume unico"	19000	1312	"Casa Editrice Ambrosiana. Distribuzione esclusiva Zanichelli, 170x240, 2012"
9788808436573	"CATANI Cesarina-GREINER Herbert-PEDRELLI Elena"	"Fit durch den Sommer"			"Niveau A1"	1030	80	", , 195x265, 2015"
9788808536570	"CATANI Cesarina-GREINER Herbert-PEDRELLI Elena"	"Fit durch den Sommer"			"Niveau A2"	1030	80	", , 196x265, 2015"
9788808092083	"DI SALVO Tommaso-MANZONI Alessandro"	"I promessi sposi"		"Seconda edizione"	"Volume unico"	3380	960	"170x240, 1995"
9788808320575	"CAMPOS CABRERO Sonia-PIEROZZI Laura-SALVAGGIO Manuela"	"¡Trato hecho!"	"El español en el mundo de los negocios"	"Seconda edizione"	"Volume unico"	3280	336	", , 210x285, 2019"
9788808536402	"TONDELLI Carla"	"La geografia per tutti"			"Volume 3"	1930	360	", , 230x285, 2015"
9788808185617		"HARRISON Practice Pneumologia"			"Volume unico+CD-ROM"	6200	426	"McGraw Hill editore. Distribuzione esclusiva Zanichelli., 140x210, 2012"
9788808085122	"KATCH Frank I.-KATCH Victor l.-MCARDLE William D.-PARISI Attilio"	"Alimentazione nello sport"			"Volume unico"	10750	800	"Casa Editrice Ambrosiana. Distribuzione esclusiva Zanichelli, 195x270, 2001"
9788808621337	"EDIGEO "	"Spagnolo compatto"	"Dizionario Spagnolo-Italiano Italiano-Spagnolo"	"Quarta edizione"	"Volume unico"	1740	504	", , 130x178, 2017"
9788808341990	"CRICCO Giorgio-DI TEODORO Francesco Paolo"	"Itinerario nell'arte"	"versione verde compatta"	"Quarta edizione"	"Volume 3"	3340	432	", , 230x285, 2019"
9788808602794	"CRICCO Giorgio-DI TEODORO Francesco Paolo"	"Itinerario nell'arte"	"versione verde compatta"	"Quarta edizione"	"Volume 2"	2720	336	", , 230x285, 2019"
9788808866875	"CRICCO Giorgio-DI TEODORO Francesco Paolo"	"Itinerario nell'arte"	"versione verde compatta"	"Quarta edizione"	"Volume 1"	3050	336	", , 230x285, 2019"
9788808604927	"PRESTI Gaetano-RESCIGNO Matteo"	"Corso di diritto commerciale"	"Volume 2"	"Decima edizione"	"Volume 2"	5200	440	", , 170x240, 2021"
9788808720696	"BALDI Benedetta-SAVOIA Leonardo M."	"Linguaggio & Comunicazione"	"Introduzione alla linguistica"		"Volume unico"	2890	320	", , 170x240, 2017"
9788808721150	"CAROLO PONTE Laura-FERNÁNDEZ GONZÁLEZ Trinidad-ÃLVAREZ FERNÁNDEZ Noemi"	"¡Consigue el DELE!"	"B2 - Avanzado"		"¡Consigue el DELE!"	1740	144	", , 210x285, 2016"
9788808299864	"IARRERA Francesco-PILOTTI Giorgio"	"Paesaggi del turismo"		"seconda edizione"	"Volume 1"	2230	280	", , 230x285, 2022"
9788808820914	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"#Terra edizione verde"		"seconda edizione"	"Volume unico"	2450	344	", , 230x285, 2018"
9788808968494	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"#Terra edizione verde"		"seconda edizione"	"Idee per imparare"	1310	208	", , 195x265, 2018"
9788808098610	"MECACCI Luciano"	"Dizionario delle Scienze psicologiche"			"Volume unico"	5250	1456	"oltre 18 000 voci, 155x220, 2012"
9788808152787	"ALIGHIERI Dante-DI SALVO Tommaso"	"Canti scelti dalla Divina Commedia"			"Volume unico"	3320	672	"155x240, 1992"
9788808456441	"BERNARDINI Lucia-PACI Giampietro-PACI Riccardo"	Tecnologia.verde		"Seconda edizione di Idea, progetto, innovazione"	"Confezione Tecnologia + Disegno, Laboratorio e Coding"	2580	648	", , 230x285, 2019"
9788808520616	"BERNARDINI Lucia-PACI Giampietro-PACI Riccardo"	Tecnologia.verde		"Seconda edizione di Idea, progetto, innovazione"	"Confezione Tecnologia + Tavole per il disegno + Disegno, Laboratorio e Coding"	2680	712	", , 230x285, 2019"
9788808178886	"PERFETTI Renzo"	"Circuiti elettrici"		"Seconda edizione"	"Volume unico"	5000	720	"197x270, 2013"
9788808620224	"CALVO Roberto"	"Diritto civile"	"Il contratto"	"seconda edizione"	"Volume unico"	6150	672	", , 170x240, 2020"
9788808257802	"ASHWIN Andrew-MANKIW N Gregory-TAYLOR Mark P."	"Principi di economia per l'impresa"			"Volume unico"	5350	512	"Trad. di P. Canton, M. De Francesco, A. Oliveri, , 197x266, 2015"
9782321016519		"Le Petit Robert 2022"			"Volume unico"	7190	2880	", Le Robert, 175x250, 2021"
9788808520494	"D'AMICO Simonetta-PICCARDI Laura"	"Psicologia per insegnare"	"Un percorso di formazione"		"Volume unico"	2180	224	", , 170x240, 2019"
9788808058416	"PIGNOCCHINO Maria Cristina"	"La chimica e i suoi fenomeni"			"Volume unico con risorse digitali Scuolabook"	1400	144	"230x285, 2011"
9788808805980	"SALVATORE Dominick"	"Economia internazionale"			"Volume 2 - Economia monetaria internazionale"	3560	368	", , 170x240, 2016"
9788808821164	"SALVATORE Dominick"	"Economia internazionale"			"Volume 1 - Commercio internazionale"	4200	448	", , 170x240, 2016"
9788808520951	"DE BERNARDIS Gaetano-SORCI Andrea"	"L'ora di versione"	"Testi, autori e temi di latino"		"Volume unico"	2350	576	", , 197x266, 2017"
9788808520173	"PAGNACCO Giulio"	"Genetica animale"	"Applicazioni zootecniche e veterinarie"	"Terza edizione"	"Volume unico + ebook"	4030	288	", , 197x270, 2020"
9788808920553	"GERVASIO Paola-QUARTERONI Alfio"	"I delfini delle Eolie, i battiti del cuore, i motori di ricerca"	"Modelli matematici per comprendere, simulare, esplorare"		"Volume unico"	1650	248	", , 180x255, 2019"
9788808199195	"ZOFFOLI Alessandra"	"Verbi latini"	"manuale pratico per l'uso"		"Volume unico"	2720	320	"145x210, 2012"
9788808237408	"AMALDI Ugo"	"Dalla mela di Newton al bosone di Higgs"	"La fisica in cinque anni"		"Volume 4"	3220	472	"210x285, 2014"
9788808337405	"AMALDI Ugo"	"Dalla mela di Newton al bosone di Higgs"	"La fisica in cinque anni"		"Volume 5"	3430	512	"210x285, 2014"
9788808436368	"AMALDI Ugo"	"Dalla mela di Newton al bosone di Higgs"	"La fisica in cinque anni"		"Volume 3"	3420	400	"210x285, 2014"
9788808737649	"AMALDI Ugo"	"Dalla mela di Newton al bosone di Higgs"	"La fisica in cinque anni"		"Volume 1+2 plus"	3250	520	"210x285, 2014"
9788808837646	"AMALDI Ugo"	"Dalla mela di Newton al bosone di Higgs"	"La fisica in cinque anni"		"Richiami di Meccanica"	1340	176	"210x285, 2014"
9788808455932	"CRICCO Giorgio-DI TEODORO Francesco Paolo"	"Itinerario nell'arte"		"Quarta edizione versione azzurra"	"Volume 2 con Museo digitale"	4120	600	", , 230x285, 2016"
9788808524454	"CRICCO Giorgio-DI TEODORO Francesco Paolo"	"Itinerario nell'arte"		"Quarta edizione versione azzurra"	"Volume 2"	3790	600	", , 230x285, 2016"
9788808562630	"CRICCO Giorgio-DI TEODORO Francesco Paolo"	"Itinerario nell'arte"		"Quarta edizione versione azzurra"	"Volume 1"	3930	672	", , 230x285, 2016"
9788808637048	"CRICCO Giorgio-DI TEODORO Francesco Paolo"	"Itinerario nell'arte"		"Quarta edizione versione azzurra"	"Volume 1 con Museo digitale"	4280	672	", , 230x285, 2016"
9788808829580	"CRICCO Giorgio-DI TEODORO Francesco Paolo"	"Itinerario nell'arte"		"Quarta edizione versione azzurra"	"Volume 3"	4400	728	", , 230x285, 2016"
9788808902801	"CRICCO Giorgio-DI TEODORO Francesco Paolo"	"Itinerario nell'arte"		"Quarta edizione versione azzurra"	"Volume 3 con Museo digitale"	4700	728	", , 230x285, 2016"
9788808270443	"CASALI Claudia-CITTI Vittorio-GUBELLINI Maura-PASETTI Lucia-PENNESI Antonella"	"Candidi soles"	"Storia e antologia della letteratura latina"		"Volume 2 con risorse digitali Scuolabook"	2400	576	"197x266, 2012"
9788808184443	"LONGONI Beatrice-ROSSIN Maria Raffaella"	"Il problema alcol"	"Comprendere e aiutare chi beve troppo"		"Volume unico"	2300	224	"Casa Editrice Ambrosiana. Distribuzione esclusiva Zanichelli, 200x275, 2009"
9788808211613	"BARICCO Alessandro-SCUOLA HOLDEN "	"La seconda luna"			Scrivere	820	176	", , 170x240, 2018"
9788808534644	"BARICCO Alessandro-SCUOLA HOLDEN "	"La seconda luna"			"Leggere 2"	2210	672	", , 170x240, 2018"
9788808850430	"BARICCO Alessandro-SCUOLA HOLDEN "	"La seconda luna"			"La scoperta del romanzo"	1320	192	", , 170x240, 2018"
9788808857675	"BARICCO Alessandro-SCUOLA HOLDEN "	"La seconda luna"			Narrare	1650	544	", , 170x240, 2018"
9788808920744	"BARICCO Alessandro-SCUOLA HOLDEN "	"La seconda luna"			"Leggere 1"	2500	776	", , 170x240, 2018"
9788808721259	"BARBUJANI Guido-VOZZA Lisa"	"Il gene riluttante"	"Diamo troppe responsabilità al DNA?"		"Volume unico"	1200	160	", , 115x175, 2016"
9788808065773	"TANCON Erica"	"Grammatica russa"			"Volume unico"	3040	304	"Con la collaborazione di M. C. Pesenti., trad. di S. Favero, 145x210, 2008"
9788808299512		"Greco moderno"	"Dizionario Greco moderno-Italiano Italiano-Greco moderno"	"Seconda edizione"	"Versione Plus"	5200	1440	"155x217, 2013"
9788808220325	"CRAINE Leslie E-HADAD Christopher M-HART David J-HART Harold"	"Chimica organica.blu"			"Volume unico"	2540	320	", , 197x270, 2020"
9788808780041	"SIOLI Maximiliano-UGUZZONI Arnaldo-VILLA Mauro"	"Esercizi di Fisica - Termodinamica, fluidi, onde e relatività"	"Come risolvere i problemi"		"Volume unico"	2610	240	", Casa Editrice Ambrosiana. Distribuzione esclusiva Zanichelli, 195x270, 2018"
9788808626943	"FORMICHI Fiorenzo-MEINI Giorgio"	Informatica	"per Telecomunicazioni"	"Seconda edizione"	"Volume 1"	2420	336	", , 195x265, 2018"
9788808723666	"FORMICHI Fiorenzo-MEINI Giorgio"	Informatica	"per Telecomunicazioni"	"Seconda edizione"	"Volume 2"	2710	368	", , 197x266, 2018"
9788808166449	"MARINO Susanna"	"Grammatica pratica di giapponese"	"Con esercizi di autoverifica"		"Volume unico"	2860	208	"Susanna Marino, 145x210, 2008"
9788808627148	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"#Terra edizione azzurra"		"seconda edizione"	"Volume per il primo biennio"	2030	256	", , 230x285, 2020"
9788808668066	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"#Terra edizione azzurra"		"seconda edizione"	"Volume per il primo biennio con chimica"	2560	328	", , 230x285, 2020"
9788808839008	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"#Terra edizione azzurra"		"seconda edizione"	"Volume per il triennio"	1800	224	", , 230x285, 2020"
9788808181008	"BARBIERI Paola-BIAVASCO Francesca-CHARLES T. C.-DUPONT C.-FOSCHINO Roberto Carmine-PRUZZO Carla-THALLER Maria Cristina-WESSNER D. R.-ZANARDINI Elisabetta"	Microbiologia			"Volume unico"	11900	912	", Casa Editrice Ambrosiana. Distribuzione esclusiva Zanichelli, 230x295, 2015"
9788808063250	"PAVANELLO Mariano"	"Fare antropologia"	"Metodi per la ricerca etnografica"		"Volume unico"	3110	288	"170x240, 2009"
9788808355843	"STOPPIONI Elena"	"Gestione dell'ambiente e del territorio"			"Volume unico"	1680	200	"197x266, 2014"
9788808080080	"ALFONSI Giancarlo-ORSI Enrico Maria"	"Problemi di idraulica e meccanica dei fluidi"			"Volume unico"	5650	516	"Casa Editrice Ambrosiana. Distribuzione esclusiva Zanichelli, 170x240, 1984"
9788808920645	"CREA Adelaide"	"Principi di chimica analitica"			"Volume unico"	2480	320	", , 197x265, 2019"
9788808120946	"AMALDI Ugo"	Fisica.verde			"Volume unico"	3570	616	", , 210x284, 2017"
9788808327895	"AMALDI Ugo"	Fisica.verde			"Volume 1"	2300	384	", , 210x285, 2017"
9788808464576	"AMALDI Ugo"	Fisica.verde			"Idee per imparare"	1070	192	", , 210x285, 2017"
9788808719447	"AMALDI Ugo"	Fisica.verde			"Volume 2"	2340	288	", , 210x283, 2017"
9788808157478	"DINUCCI Federico-DINUCCI Manlio-PELLEGRINI Carla"	"Geocommunity multimediale edizione arancione"		"Seconda edizione di Geograficamente"	"Volume 1 con Laboratorio delle competenze"	1970	272	"230x285, 2014"
9788808335265	"DINUCCI Federico-DINUCCI Manlio-PELLEGRINI Carla"	"Geocommunity multimediale edizione arancione"		"Seconda edizione di Geograficamente"	"In poche parole volume 1"	620	88	"230x285, 2014"
9788808400239	"DINUCCI Federico-DINUCCI Manlio-PELLEGRINI Carla"	"Geocommunity multimediale edizione arancione"		"Seconda edizione di Geograficamente"	"Volume 2 con Laboratorio delle competenze"	2070	280	"230x285, 2014"
9788808435262	"DINUCCI Federico-DINUCCI Manlio-PELLEGRINI Carla"	"Geocommunity multimediale edizione arancione"		"Seconda edizione di Geograficamente"	"In poche parole volume 2"	720	104	"230x285, 2014"
9788808535269	"DINUCCI Federico-DINUCCI Manlio-PELLEGRINI Carla"	"Geocommunity multimediale edizione arancione"		"Seconda edizione di Geograficamente"	"In poche parole volume 3"	720	112	"230x285, 2014"
9788808900234	"DINUCCI Federico-DINUCCI Manlio-PELLEGRINI Carla"	"Geocommunity multimediale edizione arancione"		"Seconda edizione di Geograficamente"	"Volume 3 con Laboratorio delle competenze"	2250	304	"230x285, 2014"
9788808642899	"FEDERLE Giovanni-STEFANI Carla"	"Gli strumenti del grafico"	"Laboratorio di grafica"	"Seconda edizione"	"Volume per il quinto anno"	1640	184	", Clitt editore. Distribuzione esclusiva Zanichelli, 230x285, 2017"
9788808813909	"FEDERLE Giovanni-STEFANI Carla"	"Gli strumenti del grafico"	"Laboratorio di grafica"	"Seconda edizione"	"Volume per il secondo biennio"	3420	408	", Clitt editore. Distribuzione esclusiva Zanichelli, 230x285, 2017"
9788808669544		"Teach Yourself Italian"			"Volume unico"	2830	384	", , 145x210, 2021"
9788808812353	"FABIANI Massimo"	"Diritto della crisi e dell'insolvenza"	"Aggiornato alla l. 19 ottobre 2017, n. 155"		"Volume unico"	10150	656	", , 180x245, 2017"
9788808920188	"ORGANTINI Giovanni"	"Fisica con Arduino"			"Volume unico"	890	96	", , 197x265, 2021"
9788808920140	"FAUCI Anthony S.-HAUSER Stephen L.-JAMESON J. Larry-KASPER Dennis L.-LONGO Dan L.-LOSCALZO Joseph"	"Harrison Manuale di Medicina"		"Ventesima edizione"	"Volume unico + ebook web"	8700	1248	", , 140x225, 2022"
9788808399939	"LO BARTOLO Sabrina"	"Laboratorio di accoglienza turistica 4.0"	"Servizi per l'Enogastronomia e l'Ospitalità alberghiera"		"Volume 1"	2150	312	", Franco Lucisano editore. Distribuzione esclusiva Zanichelli, 210x285, 2022"
9788808402035	"CARPANELLI Francesca"	"La geografia in 30 lezioni"		"seconda edizione"	"Volume unico PLUS"	1600	216	", , 230x285, 2020"
9788808720313	"CARPANELLI Francesca"	"La geografia in 30 lezioni"		"seconda edizione"	"Volume unico"	1330	168	", , 230x285, 2020"
9788808058010	"BRAMSTON David"	"Il linguaggio dei prodotti"			"Volume unico"	2500	176	"160x230, 2011"
9788808063052	"D'AMICO Cristina-D'AMICO Nicola"	"Cittadinanza e Costituzione"	"Il manuale del vivere civile"		"Volume unico con risorse digitali Scuolabook"	2080	320	"197x285, 2009"
9788808620323	"LAVENDA Robert H.-SCHULTZ Emily A."	"Antropologia culturale"		"Quarta edizione italiana condotta sulla decima edizione americana"	"Volume unico + ebook"	5800	528	", , 197x270, 2021"
9788808520685	"CARRADA Luisa"	"Guida di stile"	"Scrivere e riscrivere con consapevolezza"		"Volume unico"	1300	136	", , 128x197, 2017"
9788808533616	"ALIGHIERI Dante-BRUSCAGLI Riccardo-GIUDIZI Gloria"	"Antologia della Commedia"		"Seconda edizione"	"Antologia della Commedia"	2840	688	", , 197x265, 2022"
9788808220370	"MANDRIOLI Mauro"	"Nove miliardi a tavola"	"Droni, big data e genomica per l'agricoltura 4.0"		"Volume unico"	1430	240	", , 130x200, 2020"
9788808648389	"FORNARI Gabriella-GANDO Maria Teresa-VALITUTTI Giuseppe"	"Chimica organica, biochimica e laboratorio"		"Quinta edizione"	Laboratorio	1060	96	", , 197x265, 2017"
9788808821317	"FORNARI Gabriella-GANDO Maria Teresa-VALITUTTI Giuseppe"	"Chimica organica, biochimica e laboratorio"		"Quinta edizione"	Teoria	3450	424	", , 197x265, 2017"
9788808319418	"REVELLINO Patrizia-SCHINARDI Giovanna-TELLIER Emilie"	Miroirs	"Littérature, histoire, art et culture"		Fiches	700	96	", , 230x285, 2020"
9788808348784	"REVELLINO Patrizia-SCHINARDI Giovanna-TELLIER Emilie"	Miroirs	"Littérature, histoire, art et culture"		"Idee per imparare"	1210	224	", , 230x285, 2020"
9788808406538	"REVELLINO Patrizia-SCHINARDI Giovanna-TELLIER Emilie"	Miroirs	"Littérature, histoire, art et culture"		"Confezione 10 CD audio per la classe"	10300	0	", , 145x125, 2020"
9788808420589	"REVELLINO Patrizia-SCHINARDI Giovanna-TELLIER Emilie"	Miroirs	"Littérature, histoire, art et culture"		"Confezione Volume 1 + Fiches"	3170	520	", , 230x285, 2020"
9788808455482	"REVELLINO Patrizia-SCHINARDI Giovanna-TELLIER Emilie"	Miroirs	"Littérature, histoire, art et culture"		"Volume 1"	2710	424	", , 230x285, 2020"
9788808475060	"REVELLINO Patrizia-SCHINARDI Giovanna-TELLIER Emilie"	Miroirs	"Littérature, histoire, art et culture"		"Volume 2"	2940	440	", , 230x285, 2020"
9788808832429	"AMALDI Ugo"	"Le traiettorie della fisica"		"terza edizione"	"Volume 1"	3040	472	", , 210x285, 2021"
9788808134233	"AMALDI Ugo"	"Le traiettorie della fisica"		"terza edizione"	"Volume 2"	2780	368	", , 210x285, 2021"
9788808829238	"AMALDI Ugo"	"Le traiettorie della fisica"		"terza edizione"	"Volume 3"	3280	496	", , 210x285, 2021"
9788808520395	"MANZINI Federico"	"Fashion & Italy"	"Colours & Accessories"		"Volume unico"	2450	200	", Franco Lucisano editore. Distribuzione esclusiva Zanichelli, 197x265, 2019"
9788808320537	"DERRICKSON Bryan-TORTORA Gerard J."	"Conosciamo il corpo umano Edizione Azzurra"		"Seconda edizione"	"Volume unico"	3570	448	", , 210x285, 2020"
9788808220981	"DARDANO Maurizio"	"Nuovo manualetto di linguistica italiana"		"Seconda edizione"	"Volume unico"	2290	320	", , 170x240, 2017"
9788808028389	"BONSIGNORI Angelo-SANTARELLI Umberto-TEDESCHI Guido Uberto"	"Art. 118-145"	"CHIUSURA DEL FALLIMENTO. CONCORDATO. RIABILITAZIONE CIVILE"	"1 ed."	"Volume unico"	7950	660	"180x245, 1977"
9788808421142	"D'ISCHIA Rosangela-MARTÍN SÁNCHEZ María Teresa"	"El texto y la pluma"			"Volume unico"	1780	192	", , 197x285, 2017"
9788808393968	"BAROZZI Graziella-BERGAMINI Massimo"	"Matematica multimediale.rosso"			"Volume 1"	3030	672	", , 197x266, 2020"
9788808464194	"BAROZZI Graziella-BERGAMINI Massimo"	"Matematica multimediale.rosso"			"Volume 2 con Tutor"	3330	608	", , 197x266, 2020"
9788808841827	"BAROZZI Graziella-BERGAMINI Massimo"	"Matematica multimediale.rosso"			"Volume 1 con Tutor"	3360	672	", , 197x266, 2020"
9788808956149	"BAROZZI Graziella-BERGAMINI Massimo"	"Matematica multimediale.rosso"			"Volume 2"	3040	608	", , 197x266, 2020"
9788808721082		"Arbitrati speciali"	"commentario diretto da Federico Carpi"	"Seconda edizione"	"Volume unico"	10050	688	", , 180x245, 2016"
9788808138392	"RONCHETTI Paolo"	"Corso di diritto"		"Terza edizione"	"Diritto pubblico"	2020	360	", , 197x285, 2017"
9788808220950	"RONCHETTI Paolo"	"Corso di diritto"		"Terza edizione"	"Diritto civile e commerciale"	3150	608	", , 197x285, 2017"
9788808262721	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"Il globo terrestre e la sua evoluzione - edizione blu"		"Seconda edizione"	"Minerali e rocce"	920	72	", , 230x285, 2017"
9788808288837	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"Il globo terrestre e la sua evoluzione - edizione blu"		"Seconda edizione"	"Volume S - Minerali e rocce. Geodinamica endogena. Atmosfera. Clima. Modellamento del rilievo"	3710	496	", , 230x285, 2017"
9788808311665	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"Il globo terrestre e la sua evoluzione - edizione blu"		"Seconda edizione"	"La Terra nello spazio. Geodinamica esogena"	2060	232	", , 230x285, 2017"
9788808328991	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"Il globo terrestre e la sua evoluzione - edizione blu"		"Seconda edizione"	"Volume unico per i cinque anni"	3550	488	", , 230x285, 2017"
9788808357359	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"Il globo terrestre e la sua evoluzione - edizione blu"		"Seconda edizione"	"Volume Tettonica delle placche, Storia della Terra, Interazioni fra geosfere, Modellamento del rilievo"	2080	224	", , 230x285, 2017"
9788808420947	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"Il globo terrestre e la sua evoluzione - edizione blu"		"Seconda edizione"	"Volume Minerali e rocce. Geodinamica endogena. Interazioni fra geosfere. Modellamento del rilievo"	3500	424	", , 230x285, 2017"
9788808425881	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"Il globo terrestre e la sua evoluzione - edizione blu"		"Seconda edizione"	"Volume Minerali e rocce, Vulcani, Terremoti"	1830	208	", , 230x285, 2017"
9788808439888	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"Il globo terrestre e la sua evoluzione - edizione blu"		"Seconda edizione"	"Volume S - Tettonica delle placche. Storia della Terra. Atmosfera. Clima. Modellamento del rilievo"	2300	296	", , 230x285, 2017"
9788808622655	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"Il globo terrestre e la sua evoluzione - edizione blu"		"Seconda edizione"	"Volume primo biennio con chimica (di S. Saraceni e G. Strumia)"	2690	320	", , 230x285, 2017"
9788808690883	"LUPIA PALMIERI Elvidio-PAROTTO Maurizio"	"Il globo terrestre e la sua evoluzione - edizione blu"		"Seconda edizione"	"Confezione La Terra nello spazio. Geodinamica esogena - Dalla materia all'atomo"	3690	440	", , 230x285, 2017"
